new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population
73783,67616.286,1933,1901.714,0.82,14111,54402,0.0588,17,72257816,48221523,22469079,0,1501505,711976,68.06,332915074
55534,65778,1227,1905.857,0.84,13724,53615,0.0576,17.4,72855909,48481766,22787709,0,1501950,699348,68.06,332915074
55344,65722.286,1201,1941.857,0.85,13671,53026,0.0559,17.9,74321519,49108309,23581192,0,1542525,700834,68.06,332915074
73234,67752.143,2276,2032.143,0.87,13354,51984,0.0549,18.2,76269906,49995013,24593663,0,1588676,712826,68.06,332915074
74768,68622.714,3264,2149,0.88,12892,50965,0.0541,18.5,78802517,51257748,25810324,0,1669489,759038,68.06,332915074
77603,69397.857,2430,2123.714,0.89,12464,49047,0.0536,18.6,81746646,52814190,27131222,0,1824241,861135,68.06,332915074
75891,69451,2155,2069.429,0.89,12165,47229,0.053,18.9,84865400,54506431,28491501,0,1988142,984153,68.06,332915074
71256,69090,1521,2010.571,0.89,11716,45336,0.0521,19.2,86865348,55662388,29295698,0,2086790,1062981,68.06,332915074
52029,68589.286,1107,1993.429,0.89,11552,44874,0.0517,19.3,87726937,56208441,29585459,0,2124433,1103811,68.06,332915074
50530,67901.571,1319,2010.286,0.88,11362,43721,0.0519,19.3,89770479,57411199,30367365,0,2206994,1186127,68.06,332915074
57510,65655.286,1933,1961.286,0.88,11040,42650,0.0505,19.8,92239023,58887289,31315928,0,2281302,1270325,68.06,332915074
67344,64594.714,2581,1863.714,0.88,10745,42159,0.0494,20.3,95151304,60641228,32432249,0,2335541,1340497,68.06,332915074
68884,63349.143,1952,1795.429,0.88,10556,40176,0.0487,20.6,98360394,62610681,33663764,0,2373393,1399499,64.35,332915074
68127,62240,1723,1733.714,0.88,10323,39582,0.0476,21,101596493,64627364,34957306,0,2390156,1445848,64.35,332915074
61146,60795.714,1531,1735.143,0.88,10029,38207,0.0469,21.3,103660803,65987598,35814760,0,2399351,1475030,64.35,332915074
42147,59384,711,1678.571,0.89,9848,37770,0.0459,21.8,104593802,66673991,36156862,0,2409552,1495079,64.35,332915074
43381,58362.714,705,1590.857,0.89,9790,37687,0.0449,22.3,106761409,68164057,37001589,0,2427276,1536123,64.35,332915074
55490,58074.143,1784,1569.571,0.9,9612,37040,0.0451,22.2,109471288,69978996,38076110,0,2461752,1584530,64.35,332915074
57528,56671.857,1572,1425.429,0.9,9456,36666,0.0447,22.3,112601726,72051399,39338105,0,2492917,1630024,64.35,332915074
61934,55679,1574,1371.429,0.91,9242,35915,0.0444,22.5,116047530,74341288,40727258,0,2526734,1675801,64.35,332915074
63058,54954.857,1431,1329.714,0.92,9120,35648,0.044,22.7,119479519,76467759,42247409,0,2554718,1691485,64.35,332915074
55400,54134,997,1253.429,0.93,8907,34984,0.0436,23,121678085,77862615,43262592,0,2573897,1696431,64.35,332915074
38626,53631,532,1227.857,0.95,8775,34413,0.0433,23.1,122668021,78515509,43690112,0,2582031,1691645,64.35,332915074
53155,55027.286,700,1227.143,0.96,8787,34701,0.0447,22.4,124956205,80019890,44555831,0,2599257,1693690,64.35,332915074
53496,54742.429,1261,1152.429,0.96,8736,34577,0.0448,22.3,127846736,81955347,45598722,0,2625064,1710907,64.35,332915074
60050,55102.714,1217,1101.714,0.97,8682,34595,0.0449,22.3,131019151,84091295,46721104,0,2631061,1719985,64.35,332915074
61643,55061.143,1648,1112.286,0.97,8521,34104,0.0448,22.3,134433670,86397854,47921635,0,2626591,1722367,64.35,332915074
61710,54868.571,1046,1057.286,0.98,8422,34035,0.045,22.2,137776220,88620907,49135891,0,2613814,1736164,64.35,332915074
58159,55262.714,773,1025.286,1,8241,33214,0.0456,21.9,139937734,90041897,49990374,0,2608521,1739897,64.35,332915074
34623,54690.857,790,1062.143,1.01,8127,33283,0.045,22.2,140965530,90732635,50361917,0,2613930,1745304,64.35,332915074
49073,54107.714,533,1038.286,1.03,8347,33742,0.0442,22.6,143334956,92346669,51161426,0,2625536,1760968,66.2,332915074
53171,54061.286,945,993.143,1.06,8379,33996,0.044,22.7,146403422,94339151,52302123,0,2650955,1769115,61.57,332915074
87475,57979.143,1535,1038.571,1.09,8489,34368,0.047,21.3,149962693,96554611,53713560,0,2706220,1780474,61.57,332915074
68017,58889.714,1358,997.143,1.09,8338,34362,0.048,20.8,153800541,98829607,55346703,0,2766696,1775965,61.57,332915074
76192,60958.571,1168,1014.571,1.09,8329,34634,0.0496,20.2,157637911,100945262,57136338,0,2837384,1760622,61.57,332915074
63348,61699.857,814,1020.429,1.08,8201,33946,0.0502,19.9,160112752,102322407,58293628,0,2882145,1754359,61.57,332915074
45499,63253.571,450,971.857,1.08,8359,34464,0.0514,19.4,161326264,102999099,58841098,0,2908676,1752352,61.57,332915074
67399,65871.571,654,989.143,1.07,8439,35027,0.0533,18.8,164167400,104614661,60106569,0,2976063,1752570,58.8,332915074
61369,67042.714,925,986.286,1.06,8572,35418,0.0542,18.4,167762178,106635549,61753862,0,3051251,1756628,56.94,332915074
68984,64401.143,1101,924.286,1.05,8502,35568,0.0524,19.1,171933150,109051024,63681265,0,3138637,1785202,56.94,332915074
77420,65744.429,1123,890.714,1.05,8470,35571,0.0537,18.6,176477723,111580281,65904428,0,3239597,1821525,56.94,332915074
73001,65288.571,901,852.571,1.04,8466,35607,0.0532,18.8,180135272,113642316,67708831,0,3213909,1813865,56.94,332915074
64047,65388.429,771,846.429,1.04,8541,35195,0.0537,18.6,182440595,114971202,68862875,0,3189692,1806971,56.94,332915074
37355,64225,303,825.429,1.04,8606,35675,0.0529,18.9,183205959,115410018,69234024,0,3125671,1772988,56.94,332915074
69430,64515.143,457,797.286,1.05,8849,36624,0.054,18.5,186313167,117151296,70824063,0,3163681,1790948,56.94,332915074
62549,64683.714,864,788.571,1.05,9012,37551,0.0538,18.6,190297313,119450188,72890515,0,3219305,1830663,56.94,332915074
75687,65641.286,2594,1001.857,1.05,9024,37752,0.0542,18.4,194659198,122021231,75183804,0,3246578,1852887,56.94,332915074
80461,66075.714,1043,990.429,1.06,9194,37953,0.0539,18.6,199159949,124596141,77682094,0,3240318,1859409,56.94,332915074
84448,67711,910,991.714,1.06,9145,37856,0.0547,18.3,203479412,127045003,80097924,0,3334877,1914670,56.94,332915074
69827,68536.714,724,985,1.05,9130,37546,0.055,18.2,206362331,128772636,81741080,0,3417391,1971633,56.94,332915074
46787,69884.143,285,982.429,1.04,9245,38089,0.0556,18,207766661,129611461,82538578,0,3508672,2028778,56.94,332915074
63616,69053.571,452,981.714,1.03,9452,38927,0.0542,18.4,210780085,131248481,84249762,0,3495274,2013884,56.94,332915074
81227,71721.857,877,983.571,1.03,9536,39201,0.0559,17.9,214256664,132998196,85953703,0,3422764,1935430,56.94,332915074
75028,71627.714,936,746.714,1.01,9583,39474,0.0559,17.9,217946590,134739216,87864742,0,3326770,1816855,56.94,332915074
74123,70722.286,905,727,0.99,9476,39188,0.0554,18.1,221688672,136502610,89801213,0,3218389,1700924,56.94,332915074
80677,70183.571,861,720,0.97,9530,39406,0.0549,18.2,225286343,138144596,91716387,0,3115276,1585656,56.94,332915074
54870,68046.857,708,717.714,0.96,9551,39012,0.0533,18.8,227644999,139313299,92885391,0,3040381,1505809,56.94,332915074
43279,67545.714,329,724,0.95,9632,39460,0.0531,18.8,228778266,139856899,93463522,0,3001658,1463634,56.94,332915074
62891,67442.143,504,731.429,0.94,9828,40212,0.0532,18.8,231355718,140946597,94919379,0,2939376,1385445,56.94,332915074
62135,64714.714,847,727.143,0.92,9918,40206,0.0514,19.5,234599568,142329096,96743808,0,2906129,1332986,56.94,332915074
64251,63175.143,889,720.429,0.91,9917,40051,0.0502,19.9,238064845,143718979,98779688,0,2874036,1282823,56.94,332915074
66901,62143.429,945,726.143,0.9,9842,39201,0.0493,20.3,241553759,145126133,100823659,0,2837870,1231932,56.94,332915074
63191,59645.429,762,712,0.89,9705,38562,0.0475,21,244843955,146490947,102711069,0,2793945,1192336,56.94,332915074
54289,59562.429,764,720,0.88,9572,37357,0.0476,21,247047726,147499997,103889933,0,2771818,1169528,56.94,332915074
34141,58257,294,715,0.88,9546,37133,0.0467,21.4,248042125,147994554,104383356,0,2751980,1162522,56.94,332915074
43133,55434.429,473,710.571,0.87,9759,37540,0.0445,22.5,250423055,148934418,105803840,0,2723905,1141117,56.94,332915074
52353,54037,676,686.143,0.87,9665,37207,0.0433,23.1,253302550,150046508,107582491,0,2671855,1102487,56.94,332915074
55144,52736,995,701.286,0.87,9537,36886,0.0427,23.4,256383505,151202634,109540176,0,2616951,1069094,56.94,332915074
58866,51588.143,893,693.857,0.87,9371,35988,0.0421,23.8,259421520,152318871,111507602,0,2552537,1027534,56.94,332915074
58003,50847,808,700.429,0.87,9242,35364,0.0421,23.8,262322698,153431799,113344867,0,2496963,991550,56.94,332915074
48264,49986.286,745,697.714,0.87,9105,34005,0.0416,24,264156469,154140332,114498865,0,2444106,948619,56.94,332915074
30069,49404.571,321,701.571,0.87,9075,33764,0.0415,24.1,265033245,154466758,115080935,0,2427303,924601,56.94,332915074
45873,49796,473,701.571,0.86,9209,33964,0.0424,23.6,266997355,155107306,116478256,0,2367757,881841,56.94,332915074
42566,48397.857,912,735.286,0.84,9180,33755,0.042,23.8,269504227,155929697,118229899,0,2314525,840456,56.94,332915074
45779,47060,813,709.286,0.83,8954,33349,0.0411,24.4,272046461,156747482,120025658,0,2237565,792121,56.94,332915074
46601,45307.857,827,699.857,0.82,8833,32505,0.0401,24.9,274559776,157528621,121827653,0,2162608,744250,56.94,332915074
48179,43904.429,824,702.143,0.82,8646,31832,0.0395,25.3,277061378,158323628,123601770,0,2105526,698833,56.94,332915074
35157,42032,635,686.429,0.82,8468,30635,0.0382,26.2,278593005,158832805,124682614,0,2062362,670353,56.94,332915074
22491,40949.429,239,674.714,0.82,8359,30154,0.0374,26.8,279207959,159039621,125117787,0,2024959,653266,52.31,332915074
33191,39137.714,399,664.143,0.81,8341,29987,0.0358,28,280807280,159524594,126282056,0,1972846,631041,52.31,332915074
35204,38086,700,633.857,0.81,8298,29482,0.0353,28.3,282848206,160185135,127720086,0,1906283,607920,52.31,332915074
35921,36677.714,798,631.714,0.8,8115,29116,0.0349,28.7,284856120,160830400,129146040,0,1829951,583274,52.31,332915074
38888,35575.857,790,626.429,0.81,7917,28174,0.0343,29.2,287122566,161757518,130539505,0,1794684,604128,52.31,332915074
42046,34699.714,632,599,0.81,7628,27422,0.0338,29.6,289564399,162847596,131961113,0,1786146,646281,52.31,332915074
30398,34019.857,529,583.857,0.81,7409,26184,0.0335,29.9,291402193,163752871,132944519,0,1829884,702867,52.31,332915074
17431,33297,264,587.429,0.8,7270,25646,0.0329,30.4,292333180,164230757,133427926,0,1875032,741591,52.31,332915074
25821,32244.143,394,586.714,0.8,7299,25563,0.0322,31.1,294148675,165116683,134430203,0,1905914,798870,52.31,332915074
28784,31327,780,598.143,0.78,7163,25023,0.0318,31.4,296214317,166107459,135582564,0,1909444,846046,52.31,332915074
29502,30410,684,581.857,0.77,7059,24929,0.0316,31.6,298294060,167092543,136752351,0,1919706,894592,52.31,332915074
30099,29154.429,684,566.714,0.77,6841,23954,0.0312,32,300306761,168015373,137916550,0,1883456,893979,52.31,332915074
28690,27246.429,635,567.143,0.76,6664,23397,0.0296,33.8,302357875,168948816,139104974,0,1827639,871603,52.31,332915074
20945,25896,484,560.714,0.78,6472,22643,0.0286,35,303801639,169678630,139869666,0,1771349,846537,52.31,332915074
13530,25338.714,190,550.143,0.79,6412,22445,0.0281,35.5,304458293,170017644,140214085,0,1732159,826698,46.76,332915074
22256,24829.429,438,556.429,0.79,6419,22431,0.028,35.7,305774861,170653014,140957790,0,1660884,790904,46.76,332915074
24525,24221,648,537.571,0.78,6311,22087,0.0279,35.9,307207308,171320652,141788255,0,1570427,744742,46.76,332915074
24519,23509.143,977,579.429,0.76,6140,21603,0.0276,36.2,308635245,171980831,142615505,0,1477312,698327,46.76,332915074
26837,23043.143,1355,675.286,0.75,6000,21056,0.0276,36.3,309975639,172594773,143401312,0,1381268,654200,46.76,332915074
22230,22120.286,540,661.714,0.72,5778,20398,0.0271,36.9,311297798,173198411,144178376,0,1277132,607085,46.76,332915074
13149,21006.571,350,642.571,0.72,5606,19474,0.0263,38,312060523,173578920,144595671,0,1179841,557184,46.76,332915074
7186,20100.286,149,636.714,0.72,5525,19062,0.0254,39.3,312444313,173780156,144799068,0,1140860,537502,46.76,332915074
6078,17789.143,162,597.286,0.72,5542,18678,0.0238,42,312644598,173868793,144919943,0,981391,459397,46.76,332915074
20979,17282.571,639,596,0.75,5491,18657,0.0253,39.5,313901783,174394878,145693250,0,956354,439175,46.76,332915074
16698,16165.286,564,537,0.76,5322,18087,0.0235,42.6,315013808,174890019,146364648,0,911223,415598,46.76,332915074
18370,14955.714,639,434.714,0.77,5175,17634,0.0215,46.4,316254634,175355149,147190785,0,896999,394339,46.76,332915074
17808,14324,527,432.857,0.78,4995,16970,0.0204,49,317651507,175858637,148135038,0,907673,380032,46.76,332915074
15446,14652.143,581,465.857,0.81,4768,16298,0.0207,48.4,318717592,176214034,148877599,0,951010,376445,46.76,332915074
5921,14471.429,164,468,0.83,4677,15987,0.0204,49.1,319231905,176386495,149237141,0,969656,372334,46.76,332915074
14159,15625.857,306,488.571,0.84,4685,15742,0.0208,48.2,320296854,176760378,149968395,0,1093179,413084,46.76,332915074
12944,14478,331,444.571,0.85,4608,15630,0.0185,53.9,321465815,177165926,150776148,0,1080576,395864,46.76,332915074
18542,14741.429,480,432.571,0.86,4479,15266,0.0197,50.6,322626433,177559486,151587806,0,1087518,381352,46.76,332915074
14928,14249.714,418,401,0.86,4383,14838,0.0196,51,323790567,177966028,152391181,0,1076562,372983,46.76,332915074
25000,15277.143,539,402.714,0.86,4300,14421,0.0216,46.3,325016295,178395938,153232575,0,1052113,362472,46.76,332915074
9041,14362.143,276,359.143,0.86,4186,13940,0.0207,48.4,325906151,178678156,153867136,0,1026937,352017,46.76,332915074
5185,14257,104,350.571,0.85,4049,13957,0.0206,48.4,326297760,178792354,154160743,0,1009408,343694,46.76,332915074
11542,13883.143,180,332.571,0.84,4068,13929,0.0203,49.3,327206839,179126186,154773061,0,987141,337973,58.8,332915074
10866,13586.286,334,333,0.84,3939,13722,0.0201,49.8,328181707,179489315,155425907,0,959413,331913,58.8,332915074
11873,12633.571,383,319.143,0.84,3880,13496,0.019,52.6,329122982,179849906,156049236,0,928078,327203,58.8,332915074
11597,12157.714,317,304.714,0.85,3806,13094,0.0185,54.1,330013885,180203377,156632401,0,889045,319621,58.8,332915074
21282,11626.571,614,315.429,0.88,3739,12855,0.018,55.5,330932336,180574257,157220624,0,845149,311188,58.8,332915074
8933,11611.143,179,301.571,0.91,3673,12483,0.0182,54.8,331506197,180806674,157586294,0,800007,304074,58.8,332915074
4839,11561.714,73,297.143,0.92,3663,12503,0.0181,55.1,331782114,180919429,157760487,0,783479,303868,58.8,332915074
10665,11436.429,258,308.286,0.94,3708,12593,0.0181,55.3,332341047,181222520,158048790,0,733458,299476,61.57,332915074
10682,11410.143,351,310.714,0.96,3744,12539,0.0183,54.7,333095035,181549022,158511919,0,701904,294244,61.57,332915074
12620,11516.857,399,313,0.98,3700,12612,0.0185,53.9,333828778,181881488,158947623,0,672257,290226,61.57,332915074
14315,11905.143,340,316.286,1,3636,12397,0.0194,51.6,334526284,182202460,159358949,0,644628,285583,61.57,332915074
24389,12349,523,303.286,1.02,3617,12408,0.0202,49.6,335290395,182555214,159804210,0,622580,282994,61.57,332915074
9316,12403.714,160,300.571,1.04,3562,12238,0.0202,49.5,335787980,182781531,160095512,0,611683,282122,61.57,332915074
4524,12358.714,73,300.571,1.04,3525,12233,0.0201,49.6,336054834,182909287,160244316,0,610389,284265,61.57,332915074
13655,12785.857,146,284.571,1.04,3617,12510,0.0209,47.8,336607398,183186886,160545260,0,609479,280624,61.57,332915074
7010,12261.286,337,282.571,1.04,3676,12662,0.0204,49.1,337233915,183486426,160898442,0,591269,276772,61.57,332915074
15182,12627.286,295,267.714,1.08,3673,12879,0.0216,46.3,337863336,183795791,161245111,0,576365,273472,61.57,332915074
15009,12726.429,286,260,1.11,3614,12863,0.022,45.4,338464681,184089142,161574322,0,562628,269526,61.57,332915074
29692,13484,435,247.429,1.13,4027,13234,0.0237,42.3,339084300,184397386,161911440,0,541986,263167,61.57,332915074
5150,12888.857,90,237.429,1.15,3753,12916,0.0229,43.6,339441572,184580081,162098259,0,521942,256936,61.57,332915074
4098,12828,41,232.857,1.18,3777,13121,0.0233,43,339491710,184607862,162125225,0,490982,242654,61.57,332915074
8715,12122.286,124,229.714,1.23,3883,13433,0.0233,42.9,339887911,184810097,162331920,0,468645,231887,61.57,332915074
22754,14371.429,300,224.429,1.34,3980,13974,0.0286,34.9,340471085,185086203,162663639,0,462453,228540,61.57,332915074
20088,15072.286,321,228.143,1.39,4132,14665,0.0296,33.8,341040337,185370205,162976049,0,453857,224916,61.57,332915074
20784,15897.286,248,222.714,1.42,4297,15074,0.0302,33.2,341605428,185660520,163280064,0,448678,224483,49.54,332915074
47581,18452.857,462,226.571,1.45,4369,15409,0.0344,29,342237154,185984340,163618162,0,450408,226708,49.54,332915074
9730,19107.143,86,226,1.45,4442,15710,0.0351,28.5,342638053,186196921,163822610,0,456640,230977,49.54,332915074
11524,20168,114,236.429,1.46,4637,16396,0.0363,27.6,342854587,186314036,163929529,0,480411,243739,49.54,332915074
30022,23211.857,231,251.714,1.48,4883,17330,0.0396,25.2,343373933,186590227,164196982,0,498003,254304,49.54,332915074
26319,23721.143,359,260.143,1.48,5072,18204,0.039,25.6,343899824,186872586,164461557,0,489820,255198,49.54,332915074
31227,25312.429,332,261.714,1.49,5255,19085,0.0416,24,344429512,187157257,164726938,0,484168,255293,49.54,332915074
31763,26880.857,326,272.857,1.51,5474,19915,0.0437,22.9,344969363,187456159,164988184,0,480562,256520,49.54,332915074
77331,31130.857,358,258,1.52,5785,20874,0.0499,20,345593503,187804857,165283562,0,479478,260074,49.54,332915074
13496,31668.857,75,256.429,1.51,5994,21595,0.0503,19.9,345993190,188029575,165470361,0,479305,261808,49.54,332915074
20593,32964.429,178,265.571,1.51,6272,22564,0.0516,19.4,346226990,188165500,165574535,0,481772,264495,49.54,332915074
49783,35787.429,187,259.286,1.51,6717,24261,0.0548,18.2,346794501,188506315,165821139,0,488653,273727,49.54,332915074
39387,37654.286,292,249.714,1.51,7115,25700,0.056,17.9,347397646,188879491,166072641,0,499689,286701,49.54,332915074
47595,39992.571,352,252.571,1.52,7408,27057,0.0576,17.4,348027515,189267812,166334872,0,514000,301508,49.54,332915074
56389,43510.571,294,248,1.53,7687,28605,0.0608,16.4,348675685,189685102,166587049,0,529475,318420,49.54,332915074
120768,49715.857,560,276.857,1.53,8097,30295,0.067,14.9,349422009,190174056,166868107,0,546929,338457,49.54,332915074
27500,51716.429,122,283.571,1.52,8419,31469,0.068,14.7,349884835,190476571,167040138,0,555949,349571,49.54,332915074
27097,52645.571,87,270.571,1.5,8867,33406,0.0679,14.7,350143966,190678634,167102360,0,559568,359019,49.54,332915074
80832,57081.143,260,281,1.49,9448,35748,0.0724,13.8,350786108,191126165,167319515,0,570230,374264,49.54,332915074
64824,60715,450,303.571,1.48,9994,38296,0.0756,13.2,351486113,191607052,167565497,0,584067,389652,49.54,332915074
73145,64365,381,307.714,1.47,10378,40482,0.0765,13.1,352204583,192098451,167819368,0,596724,404377,49.54,332915074
72829,66713.571,327,312.429,1.49,10919,42200,0.0782,12.8,352923189,192596196,168067137,0,606786,415871,49.54,332915074
190580,76686.714,873,357.143,1.49,11463,44541,0.087,11.5,353756310,193171335,168353509,0,619186,428183,49.54,332915074
41915,78746,159,362.429,1.47,12109,46428,0.0868,11.5,354269819,193517810,168531536,0,626426,434463,49.54,332915074
42888,81001.857,216,380.857,1.44,12698,48538,0.0885,11.3,354592883,193742694,168628864,0,635560,437723,49.54,332915074
112414,85513.571,352,394,1.41,13481,51780,0.091,11,355310136,194247742,168863338,0,646290,445940,49.54,332915074
96732,90071.857,584,413.143,1.4,14052,54470,0.093,10.8,356070266,194785087,169113796,0,654879,454005,49.54,332915074
102985,94334.714,533,434.857,1.39,14635,56954,0.094,10.6,356845818,195336569,169366150,0,663034,462588,49.54,332915074
109108,99517.429,504,460.143,1.39,15193,59587,0.0949,10.5,357635812,195895456,169627586,0,673232,471323,49.54,332915074
251310,108193.143,1154,500.286,1.4,15732,62122,0.1002,10,358540578,196520706,169935548,0,683467,478482,49.54,332915074
60479,110845.143,252,513.571,1.36,16164,63544,0.0994,10.1,359097339,196902581,170123496,0,689646,483539,49.54,332915074
32729,109393.857,118,499.571,1.33,16784,66369,0.0957,10.4,359447019,197140370,170240182,0,693448,485382,49.54,332915074
165466,116972.714,498,520.429,1.31,17707,69838,0.1009,9.9,360227151,197660660,170524156,0,702431,487560,49.54,332915074
117226,119900.429,865,560.571,1.29,18264,72521,0.1011,9.9,361023900,198190617,170815719,0,707662,486504,56.02,332915074
153014,127047.429,779,595.714,1.27,19016,74850,0.1056,9.5,361789984,198688986,171108597,0,706309,478917,56.02,332915074
144980,132172,1012,668.286,1.24,19537,76968,0.1073,9.3,362590241,199202701,171418984,0,707776,472464,56.02,332915074
225981,128553.571,1056,654.286,1.21,20076,78580,0.1021,9.8,363535160,199783587,171804653,13399,713512,466126,56.02,332915074
68264,129665.714,262,655.714,1.21,20401,79622,0.1007,9.9,364158432,200146264,172045228,49007,723013,463383,56.02,332915074
44054,131283.571,185,665.286,1.21,21077,81624,0.1015,9.9,364556581,200358286,172205639,81512,729937,459702,56.02,332915074
203843,136766,1037,742.286,1.21,21673,84313,0.1041,9.6,365423735,200823622,172556912,160310,742369,451852,56.02,332915074
148854,141284.286,1029,765.714,1.19,22303,86744,0.1055,9.5,366344015,201314634,172917398,258454,760016,446288,56.02,332915074
166596,143224.571,1175,822.286,1.17,22700,88657,0.1039,9.6,367292862,201802685,173292753,373241,786125,444814,56.02,332915074
154417,144572.714,1781,932.143,1.15,23034,89427,0.1042,9.6,368234437,202284181,173670601,485801,806314,440211,56.02,332915074
240034,146580.286,1479,992.571,1.13,23399,90191,0.1056,9.5,369337452,202823870,174144596,605376,828899,434326,56.02,332915074
82516,148616.286,552,1034,1.13,23653,90417,0.1069,9.4,370000599,203146258,174439000,665705,834595,428571,56.02,332915074
40175,148062.143,179,1033.143,1.13,24082,92239,0.1059,9.4,370388711,203330748,174616751,696651,833161,424637,56.02,332915074
223090,150811.714,1361,1079.429,1.13,24559,94682,0.1071,9.3,371305477,203774022,175018158,791774,840249,421486,56.02,332915074
155103,151704.429,1422,1135.571,1.12,25053,95991,0.1054,9.5,372250812,204236764,175428073,890312,843828,417447,56.02,332915074
172463,152542.571,1490,1180.571,1.11,25071,96009,0.1039,9.6,373212612,204707377,175845382,991515,845679,414956,56.02,332915074
187691,157296,2221,1243.429,1.1,25249,96369,0.1035,9.7,374198226,205184953,176272807,1100369,851970,414396,56.02,332915074
238487,157075,1723,1278.286,1.08,25365,96192,0.1001,10,375363411,205721416,176805762,1224128,860851,413935,56.02,332915074
72898,155701,633,1289.857,1.08,25435,95071,0.0974,10.3,376072563,206041896,177142922,1286958,867423,413663,56.02,332915074
45624,156479.429,289,1305.571,1.09,25781,96125,0.0968,10.3,376501516,206236509,177346667,1321911,873258,415109,56.02,332915074
239545,158830.143,1733,1358.714,1.1,25919,97200,0.0977,10.2,377422665,206655237,177772637,1419784,873884,411602,57.87,332915074
180280,162426.857,1443,1361.714,1.08,25904,97820,0.0977,10.2,378345333,207076376,178188719,1526814,870646,405659,57.87,332915074
196675,165885.714,2034,1439.429,1.06,25973,98027,0.0998,10,379269163,207503709,178591019,1643290,865222,399476,52.31,332915074
175865,164196.286,2953,1544,1.03,26045,97811,0.0989,10.1,380159775,207909059,178986474,1755267,851650,389158,52.31,332915074
237333,164031.429,1968,1579,1.01,25961,96835,0.0983,10.2,381195250,208365423,179470078,1872042,833120,377715,52.31,332915074
77141,164637.571,635,1579.286,0.99,25609,95082,0.0997,10,381753790,208613254,179744676,1915670,811604,367337,52.31,332915074
52245,165583.429,396,1594.571,0.98,25630,95280,0.0997,10,382119238,208782697,179916445,1942576,802532,363741,52.31,332915074
80535,142867.714,599,1432.571,0.96,25801,95910,0.0896,11.2,382294735,208865026,180001680,1953775,696010,315684,52.31,332915074
242277,151724.429,2079,1523.429,1.03,26099,96810,0.1024,9.8,383197984,209222023,180475283,2044411,693236,306521,52.31,332915074
177921,149045.286,2279,1558.429,1.03,26008,96525,0.1005,9.9,384037860,209590772,180871659,2138494,681242,298152,52.31,332915074
165431,147554.714,3284,1605.714,1.02,25925,95684,0.0981,10.2,384879785,209965564,181263785,2233904,674287,293786,52.31,332915074
232296,146835.143,2430,1671.714,1.01,25747,94559,0.0957,10.4,385907373,210417655,181757565,2338609,673160,293176,52.31,332915074
78132,146976.714,792,1694.143,1.01,25326,91979,0.0941,10.6,386502459,210678455,182053999,2386438,678381,295029,52.31,332915074
44926,145931.143,336,1685.571,1.01,25292,91541,0.0938,10.7,386851476,210836757,182225681,2408776,676034,293437,52.31,332915074
235250,168033.286,2155,1907.857,1.01,25514,92158,0.1027,9.7,387627923,211176195,182605054,2482998,761884,330167,56.02,332915074
142677,153804.714,1927,1886.143,0.98,25218,90633,0.0896,11.2,388373126,211494300,182978802,2555750,739306,324611,56.02,332915074
176360,153581.714,2766,1955.714,0.97,24886,89577,0.088,11.4,389128743,211808687,183363603,2631244,727269,316845,56.02,332915074
156931,152367.429,3461,1981,0.96,24734,88250,0.0881,11.4,389884054,212121441,183751293,2706912,714896,307982,56.02,332915074
210610,149269.429,2446,1983.286,0.94,24435,86780,0.0876,11.4,390780873,212474850,184227488,2795155,696214,293885,56.02,332915074
71312,148295.143,964,2007.857,0.93,23978,84373,0.0878,11.4,391299707,212681696,184500277,2842676,685321,286177,56.02,332915074
43178,148045.429,347,2009.429,0.92,23779,83494,0.0879,11.4,391602960,212801825,184663536,2865339,678783,280724,56.02,332915074
179286,140050.571,2285,2028,0.9,23686,83675,0.0839,11.9,392285833,213069144,185011428,2949082,665416,270421,56.02,332915074
117068,136392.143,2355,2089.143,0.89,23536,82358,0.0816,12.3,392956631,213332941,185350473,3035731,654786,262663,56.02,332915074
136609,130713.429,2846,2100.571,0.88,23136,80874,0.0788,12.7,393617166,213589543,185683183,3119306,641203,254408,56.02,332915074
127577,126520,3267,2072.857,0.89,22585,79242,0.0764,13.1,394287321,213847622,186008830,3219556,629038,246597,56.02,332915074
176559,121655.571,2484,2078.286,0.89,22185,77387,0.0736,13.6,395263666,214174039,186418365,3473578,640399,242741,56.02,332915074
58989,119895.143,790,2053.429,0.9,21727,74807,0.073,13.7,395931561,214382139,186645805,3711085,661693,242920,56.02,332915074
52260,121192.571,549,2082.286,0.9,21543,74161,0.0741,13.5,396337664,214504758,186790191,3851864,676386,243276,56.02,332915074
159767,118404.143,2304,2085,0.89,21256,73886,0.0731,13.7,397356046,214811678,187011538,4351903,724316,248933,56.02,332915074
112718,117782.714,2560,2114.286,0.88,20882,72525,0.0724,13.8,398476033,215111026,187313333,4881327,788486,254012,56.02,332915074
120972,115548.857,2613,2081,0.88,20406,70722,0.0719,13.9,399601107,215407189,187622488,5412513,854849,259664,56.02,332915074
111344,113229.857,2798,2014,0.88,19802,68918,0.0708,14.1,400747044,215704396,187939661,5956995,922818,265253,56.02,332915074
154614,110094.857,2136,1964.286,0.89,19272,67124,0.0692,14.4,402026714,216026824,188313399,6550807,966150,264684,56.02,332915074
