new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population
14237,10115.857,76,63.714,1.39,561,3996,0.107,9.3,12813326,6432416,6203516,513564,37596,13071,35.19,10724553
9199,10606.286,50,65.571,1.38,601,4140,0.109,9.2,12822261,6436308,6206519,517210,37517,13053,35.19,10724553
5670,10988.143,60,69.714,1.37,644,4800,0.109,9.2,12866284,6451387,6217205,539771,37424,12882,35.19,10724553
11554,11312.714,95,66.143,1.36,651,4881,0.114,8.8,12918354,6468934,6229186,566861,38343,13273,35.19,10724553
22585,12456.429,73,68.571,1.37,691,4821,0.118,8.5,12929394,6473175,6232748,571374,33076,11631,35.19,10724553
14186,12549.286,60,68.571,1.35,716,5192,0.121,8.3,12981229,6492588,6244428,597095,33638,12195,35.19,10724553
13416,12978.143,110,74.857,1.34,745,5316,0.13,7.7,13042237,6517195,6261394,622586,34577,12881,35.19,10724553
23033,14234.714,126,82,1.34,753,5204,0.133,7.5,13059013,6525766,6266370,628160,35098,13336,35.19,10724553
14442,14983.714,74,85.429,1.32,782,5421,0.135,7.4,13070768,6532539,6270141,631151,35501,13747,35.19,10724553
22778,17427.714,225,109,1.3,817,6017,0.139,7.2,13121713,6551047,6284248,653760,36490,14237,35.19,10724553
961,15914.429,5,96.143,1.25,859,6127,0.145,6.9,13179000,6570104,6297503,682443,37235,14453,35.19,10724553
24988,16257.714,99,99.857,1.24,869,6232,0.142,7,13239242,6589111,6313338,711499,44264,16562,35.19,10724553
18046,16809.143,115,107.714,1.22,895,6336,0.156,6.4,13303426,6608262,6328361,744995,46028,16525,35.19,10724553
27793,18863,120,109.143,1.21,914,6437,0.158,6.3,13374922,6629917,6347493,779823,47526,16103,35.19,10724553
20417,18489.286,101,105.571,1.17,929,6217,0.159,6.3,13394351,6637386,6353047,787771,47905,15946,35.19,10724553
22106,19584.143,185,121.429,1.15,941,6420,0.161,6.2,13406956,6640722,6356181,794773,48027,15455,35.19,10724553
718,16432.714,24,92.714,1.1,985,7103,0.163,6.1,13472592,6655930,6369832,833858,50126,14983,35.19,10724553
16944,18716,116,108.571,1.07,989,7026,0.157,6.4,13546342,6669137,6381066,885131,52477,14148,35.19,10724553
22042,18295.143,117,111.143,1.05,981,6982,0.161,6.2,13635258,6683170,6393517,949351,56574,13437,35.19,10724553
21205,18746.429,131,113.429,1.03,973,7071,0.151,6.6,13729831,6693803,6406003,1022547,60915,12220,35.19,10724553
18683,17445,133,115.286,1.01,968,7034,0.148,6.8,13828934,6703442,6421571,1098459,64859,10504,35.19,10724553
17743,17063,126,118.857,0.98,938,6560,0.147,6.8,13861310,6706001,6425517,1124977,66708,9802,35.19,10724553
11006,15477.286,89,105.143,0.96,965,6668,0.145,6.9,13883732,6707357,6427857,1144039,68111,9519,35.19,10724553
6346,16281.286,103,116.429,0.95,987,7135,0.144,6.9,13969210,6715518,6439378,1210889,70945,8513,35.19,10724553
15599,16089.143,134,119,0.93,994,6913,0.143,7,14066307,6723402,6451375,1289018,74281,7752,35.19,10724553
19546,15732.571,132,121.143,0.91,994,6762,0.139,7.2,14161576,6731646,6457293,1370965,75188,6925,35.19,10724553
16229,15021.714,95,116,0.89,1005,6592,0.136,7.4,14261947,6738762,6470104,1452034,76017,6423,35.19,10724553
14295,14394.857,113,113.143,0.87,975,6398,0.132,7.6,14362319,6745657,6487905,1528547,76198,6031,35.19,10724553
12445,13638,135,114.429,0.85,956,5872,0.131,7.6,14395044,6747319,6493174,1554588,76248,5903,35.19,10724553
9108,13366.857,74,112.286,0.84,972,5897,0.13,7.7,14416645,6748627,6497603,1570621,76130,5896,35.19,10724553
4113,13047.857,100,111.857,0.83,991,6386,0.126,7.9,14496594,6754975,6510910,1631302,75341,5637,35.19,10724553
11936,12524.571,146,113.571,0.82,965,6098,0.123,8.1,14589405,6761185,6524573,1704752,74728,5398,37.96,10724553
16738,12123.429,116,111.286,0.81,931,5849,0.119,8.4,14682492,6767373,6538174,1778503,74417,5104,37.96,10724553
11652,11469.571,110,113.429,0.8,880,5647,0.113,8.8,14778694,6774297,6553005,1853396,73821,5076,37.96,10724553
9525,10788.143,123,114.857,0.78,860,5337,0.11,9.1,14877928,6782655,6570257,1927457,73658,5285,37.96,10724553
8993,10295,103,110.286,0.76,804,4817,0.107,9.3,14911424,6785258,6575703,1953090,73769,5420,37.96,10724553
6002,9851.286,74,110.286,0.77,809,4799,0.105,9.5,14933729,6787027,6578206,1971213,73869,5486,37.96,10724553
3741,9798.143,65,105.286,0.77,868,5159,0.102,9.8,15018493,6792822,6592257,2036474,74557,5407,37.96,10724553
0,8093,0,84.429,0.76,855,4910,0.097,10.3,15106159,6799465,6604239,2105852,73822,5469,37.96,10724553
0,5701.857,0,67.857,0.79,811,4563,0.091,11,15181790,6804510,6617278,2163648,71328,5305,37.96,10724553
0,4037.286,0,52.143,0.87,765,4112,0.088,11.4,15217544,6807368,6622876,2191150,62693,4724,37.96,10724553
0,2676.571,0,34.571,0.98,698,3501,0.087,11.5,15218089,6807410,6622977,2191565,48594,3536,37.96,10724553
37659,6771.714,404,77.571,1.11,684,3334,0.085,11.8,15218117,6807410,6622984,2191586,43813,3165,37.96,10724553
1093,6070.429,57,75.143,1.06,699,3390,0.083,12,15219402,6807508,6623182,2192575,40810,2926,37.96,10724553
2017,5824.143,56,73.857,1.02,727,3748,0.084,11.9,15282289,6811335,6632913,2242081,37685,2645,37.96,10724553
6887,6808,106,89,0.99,707,3652,0.083,12,15353736,6816563,6640871,2300522,35368,2443,37.96,10724553
9135,8113,64,98.143,0.96,690,3469,0.087,11.5,15422141,6820834,6648576,2357140,34336,2332,37.96,10724553
6171,8994.571,86,110.429,0.95,644,3275,0.094,10.6,15475346,6825117,6653997,2400777,36829,2536,37.96,10724553
5778,9820,68,120.143,0.94,616,3114,0.097,10.3,15486275,6825622,6655412,2409816,38312,2602,37.96,10724553
5007,5155.429,53,70,0.93,595,2869,0.099,10.1,15486328,6825624,6655430,2409849,38316,2602,37.96,10724553
1096,5155.857,37,67.143,0.96,587,2891,0.099,10.1,15501610,6826473,6656810,2422943,40315,2709,37.96,10724553
1930,5143.429,36,64.286,1,576,3090,0.097,10.3,15573513,6830460,6665700,2482179,41603,2732,37.96,10724553
9383,5500,71,59.286,1.04,562,2991,0.095,10.5,15662765,6835543,6673462,2558829,44147,2711,37.96,10724553
10229,5656.286,71,60.286,1.07,533,2847,0.094,10.6,15757105,6841320,6681414,2639650,47852,2927,37.96,10724553
7422,5835,52,55.429,1.09,536,2724,0.091,11,15858933,6847873,6689824,2726688,54798,3251,37.96,10724553
6679,5963.714,58,54,1.11,505,2605,0.087,11.5,15970652,6855701,6700144,2820574,69197,4297,37.96,10724553
6696,6205,51,53.714,1.13,488,2373,0.087,11.5,16005103,6858176,6702922,2849867,74111,4650,37.96,10724553
3975,6616.286,32,53,1.18,474,2349,0.088,11.4,16025093,6859262,6704623,2867140,74783,4684,37.96,10724553
2771,6736.429,34,52.714,1.23,491,2473,0.085,11.8,16104339,6863690,6710727,2936032,75832,4747,37.96,10724553
7381,6450.429,59,51,1.28,460,2311,0.089,11.2,16192038,6869043,6717451,3011866,75610,4786,37.96,10724553
23937,8408.714,82,52.571,1.34,417,2125,0.095,10.5,16279032,6874968,6723051,3087512,74561,4807,37.96,10724553
0,7348.429,0,45.143,1.34,385,1997,0.102,9.8,16363904,6880818,6727792,3162007,72139,4706,37.96,10724553
11710,8067.143,34,41.714,1.37,358,1844,0.111,9,16456399,6887041,6731398,3244916,69392,4477,37.96,10724553
13202,8996.571,29,38.571,1.39,341,1663,0.116,8.6,16480843,6888317,6732050,3267531,67963,4306,37.96,10724553
279,215.571,19,11.714,1.44,153,527,0.0735,13.6,0,0,0,0,0,0,72.22,5813302
371,244.429,16,12.429,1.42,143,511,0.0684,14.6,0,0,0,0,0,0,72.22,5813302
320,268,22,13.714,1.38,142,498,0.0686,14.6,0,0,0,0,0,0,72.22,5813302
292,282,18,15.286,1.33,144,490,0.0699,14.3,0,0,0,0,0,0,72.22,5813302
312,300.571,8,15.714,1.28,139,488,0.0667,15,0,0,0,0,0,0,72.22,5813302
390,315.857,16,16.143,1.21,127,466,0.0638,15.7,0,0,0,0,0,0,72.22,5813302
331,327.857,15,16.286,1.13,127,446,0.0625,16,0,0,0,0,0,0,72.22,5813302
233,321.286,19,16.286,1.06,120,427,0.0671,14.9,0,0,0,0,0,0,72.22,5813302
184,294.571,10,15.429,1.01,113,398,0.0707,14.2,0,0,0,0,0,0,72.22,5813302
177,274.143,13,14.143,0.97,106,402,0.0693,14.4,0,0,0,0,0,0,72.22,5813302
178,257.857,13,13.429,0.94,104,391,0.0653,15.3,0,0,0,0,0,0,72.22,5813302
144,233.857,12,14,0.91,100,381,0.0704,14.2,0,0,0,0,0,0,72.22,5813302
193,205.714,14,13.714,0.89,93,374,0.0624,16,0,0,0,0,0,0,72.22,5813302
170,182.714,10,13,0.88,89,355,0.0555,18,0,0,0,0,0,0,68.52,5813302
198,177.714,12,12,0.88,92,341,0.0481,20.8,0,0,0,0,0,0,68.52,5813302
194,179.143,15,12.714,0.88,93,337,0.0443,22.6,0,0,0,0,0,0,68.52,5813302
169,178,10,12.286,0.88,87,304,0.0439,22.8,0,0,0,0,0,0,68.52,5813302
142,172.857,9,11.714,0.88,84,303,0.043,23.2,0,0,0,0,0,0,68.52,5813302
131,171,9,11.286,0.88,84,321,0.0367,27.3,0,0,0,0,0,0,68.52,5813302
180,169.143,6,10.143,0.88,81,315,0.0327,30.6,0,0,0,0,0,0,68.52,5813302
217,175.857,14,10.714,0.89,80,309,0.0292,34.3,0,0,0,0,0,0,68.52,5813302
161,170.571,10,10.429,0.88,74,303,0.0242,41.3,0,0,0,0,0,0,68.52,5813302
137,162.429,9,9.571,0.88,69,303,0.0192,52.2,0,0,0,0,0,0,68.52,5813302
235,171.857,15,10.286,0.89,70,276,0.0173,57.8,0,0,0,0,0,0,68.52,5813302
130,170.143,4,9.571,0.88,70,273,0.0153,65.4,0,0,0,0,0,0,68.52,5813302
123,169,5,9,0.87,72,293,0.0133,74.9,0,0,0,0,0,0,68.52,5813302
153,165.143,7,9.143,0.86,66,271,0.0122,82.3,0,0,0,0,0,0,68.52,5813302
157,156.571,9,8.429,0.85,66,254,0.011,90.9,0,0,0,0,0,0,68.52,5813302
150,155,9,8.286,0.85,62,236,0.0105,95,0,0,0,0,0,0,68.52,5813302
153,157.286,8,8.143,0.85,61,229,0.0107,93.3,0,0,0,0,0,0,68.52,5813302
96,137.429,15,8.143,0.84,60,214,0.0095,105.5,0,0,0,0,0,0,68.52,5813302
116,135.429,9,8.857,0.85,62,225,0.0095,105.7,0,0,0,0,0,0,68.52,5813302
147,138.857,9,9.429,0.85,57,228,0.0097,103.6,0,0,0,0,0,0,68.52,5813302
151,138.571,10,9.857,0.84,49,209,0.0097,103.5,0,0,0,0,0,0,68.52,5813302
117,132.857,3,9,0.83,46,190,0.0094,106.3,0,0,0,0,0,0,68.52,5813302
145,132.143,8,8.857,0.82,43,178,0.0095,105.3,0,0,0,0,0,0,68.52,5813302
135,129.571,8,8.857,0.8,42,183,0.0099,100.7,0,0,0,0,0,0,68.52,5813302
101,130.286,4,7.286,0.79,39,169,0.0103,96.9,0,0,0,0,0,0,68.52,5813302
110,129.429,3,6.429,0.77,40,174,0.0105,95,0,0,0,0,0,0,68.52,5813302
84,120.429,4,5.714,0.74,43,173,0.0099,100.5,0,0,0,0,0,0,68.52,5813302
78,110,-6,3.429,0.72,43,151,0.0092,108.4,0,0,0,0,0,0,68.52,5813302
76,104.143,6,3.857,0.71,37,138,0.0087,114.8,0,0,0,0,0,0,68.52,5813302
46,90,4,3.286,0.7,35,128,0.0077,130.5,0,0,0,0,0,0,68.52,5813302
78,81.857,0,2.143,0.7,32,120,0.0066,151,0,0,0,0,0,0,68.52,5813302
67,77,6,2.429,0.71,28,115,0.0063,159.5,0,0,0,0,0,0,68.52,5813302
69,71.143,4,2.571,0.72,27,113,0.0058,173.4,0,0,0,0,0,0,68.52,5813302
41,65,1,2.143,0.72,26,118,0.0053,187.2,0,0,0,0,0,0,68.52,5813302
76,64.714,3,3.429,0.73,25,115,0.0053,188.3,0,0,0,0,0,0,68.52,5813302
73,64.286,3,3,0.74,25,103,0.0053,189,0,0,0,0,0,0,68.52,5813302
65,67,7,3.429,0.74,25,100,0.0058,171.8,0,0,0,0,0,0,68.52,5813302
48,62.714,0,3.429,0.74,23,100,0.0055,182.8,0,0,0,0,0,0,62.96,5813302
59,61.571,0,2.571,0.75,19,102,0.0053,188.7,0,0,0,0,0,0,62.96,5813302
71,61.857,1,2.143,0.75,21,100,0.0052,191.5,0,0,0,0,0,0,62.96,5813302
27,59.857,1,2.143,0.74,20,102,0.0049,205.1,0,0,0,0,0,0,60.19,5813302
41,54.857,0,1.714,0.74,23,97,0.0044,226.6,0,0,0,0,0,0,60.19,5813302
52,51.857,2,1.571,0.75,22,91,0.0042,240.7,0,0,0,0,0,0,60.19,5813302
32,47.143,3,1,0.77,20,96,0.0036,278.8,0,0,0,0,0,0,60.19,5813302
81,51.857,0,1,0.78,18,93,0.004,252,0,0,0,0,0,0,60.19,5813302
40,49.143,3,1.429,0.78,20,87,0.0038,261.2,0,0,0,0,0,0,60.19,5813302
36,44.143,3,1.714,0.78,20,85,0.0035,287.4,0,0,0,0,0,0,60.19,5813302
30,44.571,2,1.857,0.77,20,88,0.0039,254,0,0,0,0,0,0,60.19,5813302
35,43.714,4,2.429,0.78,21,86,0.0039,257.6,0,0,0,0,0,0,60.19,5813302
37,41.571,0,2.143,0.8,20,82,0.0038,266.1,0,0,0,0,0,0,60.19,5813302
40,42.714,2,2,0.83,17,76,0.0039,254.7,0,0,0,0,0,0,60.19,5813302
64,40.286,4,2.571,0.84,17,66,0.0038,262.6,0,0,0,0,0,0,60.19,5813302
49,41.571,1,2.286,0.84,15,68,0.0039,257.2,0,0,0,0,0,0,60.19,5813302
24,39.857,2,2.143,0.82,15,65,0.0037,268.7,0,0,0,0,0,0,60.19,5813302
14,37.571,4,2.429,0.81,16,66,0.0032,315.9,0,0,0,0,0,0,57.41,5813302
39,38.143,0,1.857,0.84,15,59,0.0032,311.6,0,0,0,0,0,0,57.41,5813302
15,35,0,1.857,0.86,17,57,0.0029,346,0,0,0,0,0,0,57.41,5813302
19,32,0,1.571,0.9,14,51,0.0026,390.8,0,0,0,0,0,0,57.41,5813302
64,32,1,1.143,0.96,14,51,0.0024,414,0,0,0,0,0,0,57.41,5813302
40,30.714,3,1.429,0.99,11,47,0.0023,440.7,0,0,0,0,0,0,57.41,5813302
54,35,0,1.143,0.99,11,49,0.0026,392.1,0,0,0,0,0,0,57.41,5813302
24,36.429,1,0.714,0.96,10,46,0.0026,380.1,0,0,0,0,0,0,57.41,5813302
33,35.571,0,0.714,0.98,9,43,0.0025,399.5,0,0,0,0,0,0,57.41,5813302
44,39.714,0,0.714,1.01,6,39,0.0027,373.2,0,0,0,0,0,0,57.41,5813302
50,44.143,2,1,1.02,6,38,0.0029,345.1,0,0,0,0,0,0,57.41,5813302
47,41.714,0,0.857,1.02,6,37,0.0027,372.4,0,0,0,0,0,0,57.41,5813302
0,36,0,0.429,1.03,6,39,0.0023,439.8,0,0,0,0,0,0,57.41,5813302
0,28.286,0,0.429,1.06,6,38,0.0017,571.7,0,0,0,0,0,0,57.41,5813302
136,44.286,2,0.571,1.1,7,37,0.0027,377.2,0,0,0,0,0,0,57.41,5813302
34,44.429,1,0.714,1.05,8,32,0.0026,384.7,0,0,0,0,0,0,57.41,5813302
54,45.857,0,0.714,1.01,8,33,0.0027,375.4,0,0,0,0,0,0,57.41,5813302
21,41.714,0,0.429,0.95,9,36,0.0024,410.3,0,0,0,0,0,0,57.41,5813302
39,40.571,1,0.571,0.91,11,31,0.0024,417.5,0,0,0,0,0,0,57.41,5813302
0,40.571,0,0.571,0.88,11,29,0.0024,408.2,0,0,0,0,0,0,57.41,5813302
0,40.571,0,0.571,0.86,11,30,0.0025,401.3,0,0,0,0,0,0,57.41,5813302
76,32,1,0.429,0.85,9,35,0.002,496.5,0,0,0,0,0,0,57.41,5813302
17,29.571,0,0.286,0.83,10,32,0.0019,522.7,0,0,0,0,0,0,57.41,5813302
26,25.571,1,0.429,0.82,11,29,0.0017,590.7,0,0,0,0,0,0,57.41,5813302
21,25.571,0,0.429,0.81,9,29,0.0017,582.5,0,0,0,0,0,0,57.41,5813302
17,22.429,0,0.286,0.8,6,27,0.0015,655.1,0,0,0,0,0,0,57.41,5813302
0,22.429,0,0.286,0.82,6,26,0.0015,656.2,0,0,0,0,0,0,57.41,5813302
0,22.429,0,0.286,0.84,6,24,0.0015,658,0,0,0,0,0,0,57.41,5813302
46,18.143,1,0.286,0.85,7,23,0.0012,806.5,0,0,0,0,0,0,57.41,5813302
10,17.143,2,0.571,0.89,5,17,0.0012,842.2,0,0,0,0,0,0,57.41,5813302
12,15.143,0,0.429,0.94,5,18,0.0011,937.1,0,0,0,0,0,0,57.41,5813302
16,14.429,0,0.429,1.01,5,18,0.001,973.5,0,0,0,0,0,0,57.41,5813302
30,16.286,0,0.429,1.08,4,17,0.0012,861.3,0,0,0,0,0,0,57.41,5813302
0,16.286,0,0.429,1.15,4,15,0.0012,861.2,0,0,0,0,0,0,57.41,5813302
0,16.286,0,0.429,1.24,4,18,0.0012,855.8,0,0,0,0,0,0,57.41,5813302
91,22.714,1,0.429,1.33,6,18,0.0016,616.4,0,0,0,0,0,0,57.41,5813302
24,24.714,0,0.143,1.33,6,17,0.0018,567.7,0,0,0,0,0,0,57.41,5813302
31,27.429,0,0.143,1.32,6,19,0.0019,513.8,0,0,0,0,0,0,57.41,5813302
32,29.714,0,0.143,1.32,5,17,0.0021,478.3,0,0,0,0,0,0,57.41,5813302
49,32.429,1,0.286,1.32,5,20,0.0023,438.7,0,0,0,0,0,0,57.41,5813302
0,32.429,0,0.286,1.32,5,16,0.0023,443.2,0,0,0,0,0,0,57.41,5813302
0,32.429,0,0.286,1.33,5,19,0.0022,451.1,0,0,0,0,0,0,57.41,5813302
89,32.143,0,0.143,1.35,3,18,0.0022,454.8,0,0,0,0,0,0,57.41,5813302
40,34.429,0,0.143,1.37,4,18,0.0024,424.6,0,0,0,0,0,0,57.41,5813302
48,36.857,0,0.143,1.36,4,16,0.0025,397.7,0,0,0,0,0,0,57.41,5813302
40,38,1,0.286,1.35,3,19,0.0026,388.1,0,0,0,0,0,0,57.41,5813302
48,37.857,1,0.286,1.35,3,16,0.0025,396.4,0,0,0,0,0,0,57.41,5813302
0,37.857,0,0.286,1.37,3,17,0.0025,400.5,0,0,0,0,0,0,57.41,5813302
0,37.857,0,0.286,1.39,3,23,0.0025,407.5,0,0,0,0,0,0,57.41,5813302
109,40.714,0,0.286,1.41,3,23,0.0026,387.7,0,0,0,0,0,0,57.41,5813302
30,39.286,0,0.286,1.43,3,22,0.0024,415.2,0,0,0,0,0,0,57.41,5813302
57,40.571,1,0.429,1.46,3,21,0.0024,414.7,0,0,0,0,0,0,57.41,5813302
91,47.857,1,0.429,1.49,3,18,0.0027,365.7,0,0,0,0,0,0,57.41,5813302
64,50.143,0,0.286,1.49,3,18,0.0028,359.9,0,0,0,0,0,0,57.41,5813302
0,50.143,0,0.286,1.51,3,16,0.0027,367.2,0,0,0,0,0,0,53.7,5813302
0,50.143,0,0.286,1.56,3,20,0.0027,375.5,0,0,0,0,0,0,53.7,5813302
207,64.143,1,0.429,1.63,2,24,0.0033,300.5,0,0,0,0,0,0,50.93,5813302
77,70.857,0,0.429,1.63,3,24,0.0036,281.2,0,0,0,0,0,0,50.93,5813302
112,78.714,0,0.286,1.63,2,23,0.0038,261.6,0,0,0,0,0,0,50.93,5813302
121,83,1,0.286,1.61,2,24,0.0039,258.9,0,0,0,0,0,0,50.93,5813302
136,93.286,0,0.286,1.58,2,25,0.0041,241.3,0,0,0,0,0,0,50.93,5813302
0,93.286,0,0.286,1.54,2,21,0.004,251.2,0,0,0,0,0,0,50.93,5813302
0,93.286,0,0.286,1.53,2,20,0.0039,259.2,0,0,0,0,0,0,50.93,5813302
373,117,3,0.571,1.55,2,23,0.0046,215.4,0,0,0,0,0,0,50.93,5813302
144,126.571,1,0.714,1.49,2,20,0.0048,208.8,0,0,0,0,0,0,50.93,5813302
111,126.429,0,0.714,1.41,1,16,0.0045,220.1,0,0,0,0,0,0,50.93,5813302
144,129.714,0,0.571,1.34,1,13,0.0045,222.2,0,0,0,0,0,0,50.93,5813302
165,133.857,0,0.571,1.28,1,14,0.0045,221.2,0,0,0,0,0,0,50.93,5813302
104,148.714,0,0.571,1.22,1,14,0.0049,203.4,0,0,0,0,0,0,50.93,5813302
134,167.857,0,0.571,1.15,1,12,0.0054,184.2,0,0,0,0,0,0,50.93,5813302
123,132.143,0,0.143,1.06,1,16,0.0042,239,0,0,0,0,0,0,50.93,5813302
115,128,0,0,1.03,1,18,0.004,251.6,0,0,0,0,0,0,50.93,5813302
85,124.286,0,0,1,1,16,0.0038,264.1,0,0,0,0,0,0,50.93,5813302
116,120.286,0,0,0.98,1,20,0.0036,277.8,0,0,0,0,0,0,50.93,5813302
71,106.857,0,0,0.96,1,22,0.0032,317,0,0,0,0,0,0,50.93,5813302
112,108,1,0.143,0.96,1,22,0.0031,318.1,0,0,0,0,0,0,50.93,5813302
78,100,0,0.143,0.95,1,19,0.0029,346.3,0,0,0,0,0,0,50.93,5813302
80,93.857,1,0.286,0.93,3,20,0.0027,374.7,0,0,0,0,0,0,50.93,5813302
83,89.286,0,0.286,0.94,3,21,0.0025,397,0,0,0,0,0,0,50.93,5813302
57,85.286,0,0.286,0.95,3,19,0.0024,417.3,0,0,0,0,0,0,50.93,5813302
90,81.571,1,0.429,0.98,2,19,0.0023,437.4,0,0,0,0,0,0,50.93,5813302
73,81.857,0,0.429,1.01,2,21,0.0023,435.4,0,0,0,0,0,0,50.93,5813302
79,77.143,0,0.286,1.06,4,21,0.0022,455.6,0,0,0,0,0,0,50.93,5813302
112,82,0,0.286,1.11,4,21,0.0024,424.6,0,0,0,0,0,0,50.93,5813302
94,84,0,0.143,1.14,4,23,0.0024,415,0,0,0,0,0,0,50.93,5813302
99,86.286,1,0.286,1.2,4,20,0.0025,403.1,0,0,0,0,0,0,50.93,5813302
111,94,1,0.429,1.26,4,15,0.0027,370,0,0,0,0,0,0,50.93,5813302
179,106.714,0,0.286,1.32,3,17,0.0031,326.1,0,0,0,0,0,0,50.93,5813302
173,121,1,0.429,1.37,3,18,0.0034,293.1,0,0,0,0,0,0,50.93,5813302
189,136.714,0,0.429,1.41,3,16,0.0038,263.4,0,0,0,0,0,0,50.93,5813302
147,141.714,0,0.429,1.43,4,27,0.0039,258.7,0,0,0,0,0,0,50.93,5813302
230,161.143,1,0.571,1.46,3,29,0.0043,234.8,0,0,0,0,0,0,50.93,5813302
243,181.714,0,0.429,1.48,3,28,0.0046,215.4,0,0,0,0,0,0,50.93,5813302
251,201.714,0,0.286,1.5,5,30,0.005,200.3,0,0,0,0,0,0,47.69,5813302
317,221.429,1,0.429,1.49,5,35,0.0052,191,0,0,0,0,0,0,47.69,5813302
292,238.429,0,0.286,1.5,7,44,0.0054,183.7,0,0,0,0,0,0,47.69,5813302
341,260.143,1,0.429,1.5,4,43,0.0057,175.3,0,0,0,0,0,0,47.69,5813302
333,286.714,1,0.571,1.48,4,47,0.0061,165.1,0,0,0,0,0,0,47.69,5813302
347,303.429,2,0.714,1.46,4,50,0.0063,159.8,0,0,0,0,0,0,47.69,5813302
334,316.429,0,0.714,1.45,3,55,0.0064,156.7,0,0,0,0,0,0,47.69,5813302
0,280.571,0,0.714,1.45,3,51,0.0055,180.8,0,0,0,0,0,0,47.69,5813302
822,352.714,2,0.857,1.49,3,60,0.007,143.7,0,0,0,0,0,0,47.69,5813302
454,375.857,0,0.857,1.47,3,58,0.0074,135.3,0,0,0,0,0,0,47.69,5813302
589,411.286,0,0.714,1.44,4,62,0.0081,123.2,0,0,0,0,0,0,50.93,5813302
469,430.714,3,1,1.4,9,67,0.0085,117.3,0,0,0,0,0,0,50.93,5813302
418,440.857,2,1,1.35,12,75,0.0088,114.1,0,0,0,0,0,0,50.93,5813302
476,461.143,1,1.143,1.32,14,79,0.0092,109.2,0,0,0,0,0,0,50.93,5813302
558,540.857,2,1.429,1.29,15,78,0.0108,92.9,0,0,0,0,0,0,50.93,5813302
559,503.286,2,1.429,1.25,14,95,0.01,100.3,0,0,0,0,0,0,50.93,5813302
678,535.286,2,1.714,1.22,16,101,0.0106,94.3,0,0,0,0,0,0,50.93,5813302
619,539.571,1,1.857,1.18,17,97,0.0107,93.5,0,0,0,0,0,0,50.93,5813302
424,533.143,1,1.571,1.14,17,95,0.0106,94.2,0,0,0,0,0,0,50.93,5813302
435,535.571,0,1.286,1.1,17,110,0.0107,93.7,0,0,0,0,0,0,50.93,5813302
392,523.571,1,1.286,1.07,15,107,0.0106,94.3,0,0,0,0,0,0,50.93,5813302
534,520.143,0,1,1.04,15,102,0.0108,92.8,0,0,0,0,0,0,50.93,5813302
398,497.143,1,0.857,1.01,13,109,0.0106,94.4,0,0,0,0,0,0,50.93,5813302
536,476.857,1,0.714,1,17,106,0.0104,95.9,0,0,0,0,0,0,50.93,5813302
370,441.286,2,0.857,0.98,17,105,0.0098,101.7,0,0,0,0,0,0,50.93,5813302
378,434.714,4,1.286,0.97,18,105,0.0099,101.4,0,0,0,0,0,0,50.93,5813302
377,426.429,1,1.429,0.97,17,120,0.0097,102.9,0,0,0,0,0,0,50.93,5813302
322,416.429,4,1.857,0.96,15,124,0.0094,106.3,0,0,0,0,0,0,50.93,5813302
331,387.429,0,1.857,0.97,15,116,0.0087,115.2,0,0,0,0,0,0,50.93,5813302
446,394.286,2,2,0.98,17,115,0.0087,114.5,0,0,0,0,0,0,50.93,5813302
482,386.571,0,1.857,0.99,18,106,0.0087,115.5,0,0,0,0,0,0,50.93,5813302
444,397.143,2,1.857,1,20,103,0.0091,110.1,0,0,0,0,0,0,41.67,5813302
340,391.714,2,1.571,1.01,19,102,0.0092,109,0,0,0,0,0,0,41.67,5813302
389,393.429,2,1.714,1.03,19,107,0.0096,104.1,0,0,0,0,0,0,41.67,5813302
290,388.857,3,1.571,1.04,19,103,0.0101,99,0,0,0,0,0,0,41.67,5813302
492,411.857,1,1.714,1.07,17,104,0.0113,88.5,0,0,0,0,0,0,41.67,5813302
430,409.571,2,1.714,1.09,17,104,0.0118,84.6,0,0,0,0,0,0,41.67,5813302
418,400.429,0,1.714,1.11,16,110,0.0118,84.7,0,0,0,0,0,0,41.67,5813302
500,408.429,2,1.714,1.15,16,110,0.0121,83,0,0,0,0,0,0,41.67,5813302
451,424.286,1,1.571,1.18,17,119,0.0123,81,0,0,0,0,0,0,41.67,5813302
452,433.286,6,2.143,1.21,18,129,0.0122,81.9,0,0,0,0,0,0,41.67,5813302
529,467.429,2,2,1.25,15,128,0.0127,78.5,0,0,0,0,0,0,41.67,5813302
630,487.143,2,2.143,1.28,16,122,0.0127,78.6,0,0,0,0,0,0,37.04,5813302
760,534.286,4,2.429,1.31,17,124,0.0132,75.5,0,0,0,0,0,0,37.04,5813302
859,597.286,3,2.857,1.33,18,125,0.014,71.3,0,0,0,0,0,0,37.04,5813302
789,638.571,3,3,1.34,17,120,0.0141,70.9,0,0,0,0,0,0,37.04,5813302
945,709.143,2,3.143,1.35,18,127,0.0147,68.2,0,0,0,0,0,0,37.04,5813302
1056,795.429,6,3.143,1.34,17,145,0.0156,64,0,0,0,0,0,0,39.81,5813302
